Member_ID,Date,Class_Type,Coach,Status
55,2025-09-12,CrossFit,Coach A,Checked In
55,2025-07-23,CrossFit,Coach C,No-Show
55,2024-08-02,Open Gym,Coach B,Checked In
55,2025-05-01,CrossFit,Coach B,Checked In
55,2025-07-20,Cardio Class,Coach C,Checked In
55,2024-08-10,CrossFit,Coach B,Checked In
55,2025-08-24,CrossFit,Coach C,Checked In
55,2025-07-05,Cardio Class,Coach A,Checked In
55,2025-01-15,CrossFit,Coach D,Checked In
55,2025-06-22,CrossFit,Coach B,Checked In
55,2024-12-13,Weightlifting,Coach C,No-Show
55,2025-08-25,Weightlifting,Coach A,No-Show
55,2025-04-01,CrossFit,Coach C,Checked In
55,2025-07-08,Cardio Class,Coach A,Checked In
55,2024-10-22,Weightlifting,Coach B,Checked In
56,2025-07-12,CrossFit,Coach A,Checked In
56,2025-01-16,CrossFit,Coach C,Checked In
56,2025-01-23,Cardio Class,Coach C,No-Show
56,2025-06-03,CrossFit,Coach B,Checked In
56,2025-06-19,Open Gym,Coach B,Checked In
56,2025-03-20,Cardio Class,Coach C,Checked In
56,2025-04-06,Weightlifting,Coach C,Checked In
56,2024-11-14,Weightlifting,Coach A,Checked In
56,2025-01-29,Cardio Class,Coach B,Checked In
56,2024-12-12,Weightlifting,Coach C,No-Show
56,2025-03-09,Weightlifting,Coach A,Checked In
56,2025-05-16,CrossFit,Coach B,Checked In
56,2025-06-01,Weightlifting,Coach A,Checked In
56,2025-01-28,CrossFit,Coach A,Checked In
56,2025-03-11,Open Gym,Coach D,Checked In
56,2025-04-09,Open Gym,Coach D,Checked In
56,2025-03-31,Weightlifting,Coach A,Checked In
56,2025-01-07,CrossFit,Coach A,Checked In
56,2025-03-08,CrossFit,Coach A,Checked In
56,2025-08-31,Cardio Class,Coach B,Checked In
56,2025-03-19,CrossFit,Coach D,Checked In
56,2024-11-13,Open Gym,Coach B,Checked In
56,2025-01-20,Open Gym,Coach C,Checked In
56,2025-07-26,Weightlifting,Coach B,Checked In
56,2025-08-01,Weightlifting,Coach B,Checked In
56,2025-08-27,Open Gym,Coach B,Checked In
56,2025-01-04,CrossFit,Coach A,Checked In
56,2025-06-28,Weightlifting,Coach A,Checked In
56,2025-02-16,Open Gym,Coach C,Checked In
56,2025-07-03,Cardio Class,Coach D,Checked In
56,2025-09-03,Cardio Class,Coach C,Checked In
56,2025-08-25,Open Gym,Coach D,Checked In
56,2025-03-21,Open Gym,Coach C,Checked In
56,2025-02-09,Weightlifting,Coach D,Checked In
56,2025-04-25,CrossFit,Coach D,Checked In
56,2025-03-02,Open Gym,Coach C,Checked In
56,2025-01-02,Weightlifting,Coach C,Checked In
56,2025-02-10,CrossFit,Coach C,Checked In
56,2024-11-07,Open Gym,Coach C,Checked In
56,2025-03-15,Cardio Class,Coach D,Checked In
56,2025-06-25,CrossFit,Coach B,Checked In
56,2025-08-02,Weightlifting,Coach B,Checked In
56,2024-11-15,Open Gym,Coach B,Checked In
56,2025-06-05,CrossFit,Coach D,Checked In
56,2025-02-07,Weightlifting,Coach C,Checked In
56,2025-02-05,Open Gym,Coach D,No-Show
56,2024-11-28,Weightlifting,Coach A,Checked In
56,2025-09-05,Weightlifting,Coach A,Checked In
56,2025-08-16,Cardio Class,Coach B,Checked In
56,2025-03-04,CrossFit,Coach D,Checked In
56,2025-03-23,CrossFit,Coach B,Checked In
56,2025-02-14,CrossFit,Coach A,Checked In
56,2025-08-22,Open Gym,Coach B,Checked In
56,2025-02-23,Weightlifting,Coach C,Checked In
56,2025-08-23,Cardio Class,Coach B,Checked In
56,2024-11-30,CrossFit,Coach A,Checked In
56,2025-05-05,Open Gym,Coach A,Checked In
56,2025-06-23,CrossFit,Coach A,Checked In
56,2025-04-30,CrossFit,Coach B,Checked In
56,2025-08-17,CrossFit,Coach B,Checked In
56,2025-02-02,Open Gym,Coach B,Checked In
56,2024-11-19,CrossFit,Coach B,Checked In
56,2025-06-16,Weightlifting,Coach A,Checked In
56,2025-04-08,Open Gym,Coach C,Checked In
56,2025-09-15,CrossFit,Coach B,Checked In
56,2025-05-02,Open Gym,Coach D,Checked In
56,2025-02-04,CrossFit,Coach D,Checked In
56,2025-04-10,Open Gym,Coach A,Checked In
56,2024-11-25,Weightlifting,Coach B,Checked In
56,2025-09-30,Open Gym,Coach B,Checked In
56,2024-12-04,Cardio Class,Coach A,Checked In
56,2025-02-20,Open Gym,Coach A,Checked In
56,2025-03-06,Weightlifting,Coach D,No-Show
56,2024-11-22,Weightlifting,Coach A,Checked In
56,2025-05-27,Open Gym,Coach D,Checked In
56,2025-04-02,Cardio Class,Coach D,Checked In
56,2025-04-28,CrossFit,Coach C,Checked In
56,2025-03-13,CrossFit,Coach B,Checked In
56,2025-06-26,CrossFit,Coach A,Checked In
56,2025-09-08,Weightlifting,Coach D,Checked In
56,2025-04-23,CrossFit,Coach B,Checked In
56,2025-09-17,Open Gym,Coach D,Checked In
56,2025-07-22,CrossFit,Coach B,Checked In
56,2025-08-09,CrossFit,Coach D,Checked In
57,2024-08-22,Weightlifting,Coach C,Checked In
57,2025-08-18,CrossFit,Coach D,Checked In
57,2025-01-05,Weightlifting,Coach C,Checked In
57,2025-08-03,Weightlifting,Coach A,Checked In
57,2025-01-31,Weightlifting,Coach B,Checked In
57,2024-11-12,Open Gym,Coach A,Checked In
57,2024-09-05,CrossFit,Coach A,Checked In
57,2025-07-08,Cardio Class,Coach A,Checked In
57,2025-07-28,Open Gym,Coach A,Checked In
57,2024-11-30,Cardio Class,Coach B,Checked In
57,2025-02-13,CrossFit,Coach C,Checked In
57,2025-06-12,Weightlifting,Coach B,Checked In
57,2025-06-27,Cardio Class,Coach A,Checked In
57,2024-06-24,Cardio Class,Coach B,Checked In
57,2024-09-24,CrossFit,Coach C,Checked In
57,2024-10-02,Open Gym,Coach D,Checked In
57,2024-08-09,Cardio Class,Coach A,Checked In
57,2025-07-27,Cardio Class,Coach D,Checked In
57,2024-09-09,CrossFit,Coach D,Checked In
57,2024-12-10,Weightlifting,Coach A,Checked In
57,2025-04-17,Cardio Class,Coach A,Checked In
57,2024-11-28,Open Gym,Coach D,Checked In
57,2025-01-03,Open Gym,Coach A,Checked In
57,2024-09-07,Cardio Class,Coach C,Checked In
57,2024-09-18,Open Gym,Coach B,Checked In
57,2024-10-23,Cardio Class,Coach A,Checked In
57,2025-02-06,CrossFit,Coach B,Checked In
57,2024-12-04,CrossFit,Coach B,Checked In
57,2025-03-17,Weightlifting,Coach D,Checked In
57,2024-08-18,Weightlifting,Coach B,No-Show
57,2025-05-09,Weightlifting,Coach D,Checked In
57,2024-11-08,Weightlifting,Coach C,Checked In
57,2025-02-15,Open Gym,Coach B,Checked In
57,2025-09-17,Weightlifting,Coach B,Checked In
57,2025-01-25,Weightlifting,Coach B,Checked In
57,2024-07-12,Cardio Class,Coach C,Checked In
57,2025-02-18,Cardio Class,Coach B,Checked In
57,2024-07-04,CrossFit,Coach D,Checked In
57,2025-01-15,Cardio Class,Coach C,Checked In
57,2025-08-08,CrossFit,Coach C,Checked In
57,2024-11-07,Cardio Class,Coach C,Checked In
57,2025-04-14,Cardio Class,Coach A,Checked In
57,2024-11-14,Weightlifting,Coach D,Checked In
57,2025-02-07,CrossFit,Coach C,Checked In
57,2024-12-29,CrossFit,Coach C,Checked In
57,2025-07-06,CrossFit,Coach A,Checked In
57,2024-12-12,Open Gym,Coach D,Checked In
57,2024-05-30,Cardio Class,Coach B,Checked In
57,2025-09-03,Open Gym,Coach D,Checked In
57,2024-07-28,Cardio Class,Coach C,Checked In
57,2024-06-13,Cardio Class,Coach B,Checked In
57,2025-08-09,Weightlifting,Coach D,Checked In
57,2025-09-15,Cardio Class,Coach A,Checked In
57,2025-04-23,Weightlifting,Coach B,Checked In
57,2024-06-04,Weightlifting,Coach C,Checked In
57,2024-05-21,Cardio Class,Coach A,Checked In
57,2025-03-14,Weightlifting,Coach B,Checked In
57,2025-03-24,Open Gym,Coach C,Checked In
57,2025-07-19,Weightlifting,Coach D,Checked In
57,2025-08-27,Open Gym,Coach D,No-Show
57,2025-08-22,Weightlifting,Coach A,Checked In
57,2024-05-18,Open Gym,Coach D,Checked In
57,2025-08-11,Weightlifting,Coach C,Checked In
57,2024-09-08,Open Gym,Coach A,Checked In
57,2024-06-01,Cardio Class,Coach A,Checked In
57,2025-02-26,Weightlifting,Coach C,Checked In
57,2024-09-10,Cardio Class,Coach A,Checked In
57,2024-09-19,Open Gym,Coach B,Checked In
57,2025-03-23,CrossFit,Coach C,Checked In
57,2024-08-05,Open Gym,Coach C,Checked In
57,2025-07-05,CrossFit,Coach C,Checked In
57,2025-07-23,Weightlifting,Coach D,Checked In
57,2025-02-03,CrossFit,Coach A,Checked In
57,2024-06-25,CrossFit,Coach D,Checked In
57,2024-12-17,Open Gym,Coach C,Checked In
57,2025-05-13,Weightlifting,Coach A,Checked In
57,2025-01-10,Weightlifting,Coach A,Checked In
57,2024-10-30,Cardio Class,Coach D,Checked In
57,2024-08-14,Weightlifting,Coach A,Checked In
58,2025-03-19,Open Gym,Coach C,Checked In
58,2025-09-20,CrossFit,Coach A,Checked In
58,2025-03-22,CrossFit,Coach C,Checked In
58,2025-06-01,Open Gym,Coach D,Checked In
58,2025-06-21,CrossFit,Coach C,Checked In
58,2025-07-15,Open Gym,Coach C,No-Show
58,2025-09-16,Open Gym,Coach A,No-Show
58,2025-05-18,CrossFit,Coach B,Checked In
58,2025-07-07,CrossFit,Coach D,Checked In
58,2025-04-18,CrossFit,Coach B,Checked In
58,2025-09-18,Weightlifting,Coach B,Checked In
58,2025-07-24,Cardio Class,Coach A,Checked In
58,2025-02-20,Weightlifting,Coach A,Checked In
58,2025-06-24,Open Gym,Coach B,No-Show
58,2025-09-11,CrossFit,Coach B,Checked In
58,2025-04-07,Cardio Class,Coach D,Checked In
58,2025-04-02,CrossFit,Coach A,Checked In
58,2025-07-17,Cardio Class,Coach B,Checked In
58,2025-09-01,Weightlifting,Coach A,Checked In
58,2025-04-06,Weightlifting,Coach D,Checked In
58,2025-03-16,Weightlifting,Coach D,Checked In
58,2025-06-20,Weightlifting,Coach C,Checked In
58,2025-04-05,Weightlifting,Coach B,Checked In
58,2025-07-06,Open Gym,Coach D,No-Show
58,2025-07-05,Cardio Class,Coach C,Checked In
58,2025-07-31,Open Gym,Coach B,Checked In
58,2025-08-02,Weightlifting,Coach B,No-Show
58,2025-06-15,Cardio Class,Coach D,Checked In
58,2025-04-22,Open Gym,Coach D,Checked In
58,2025-07-14,Cardio Class,Coach A,Checked In
58,2025-03-24,Cardio Class,Coach B,Checked In
58,2025-06-23,Open Gym,Coach D,Checked In
58,2025-03-04,Open Gym,Coach C,Checked In
58,2025-07-26,Cardio Class,Coach B,Checked In
58,2025-04-25,Open Gym,Coach B,Checked In
58,2025-02-17,Cardio Class,Coach C,Checked In
58,2025-08-01,Open Gym,Coach B,Checked In
58,2025-07-11,Open Gym,Coach B,Checked In
58,2025-03-03,CrossFit,Coach A,Checked In
58,2025-06-08,Cardio Class,Coach B,Checked In
58,2025-08-24,Weightlifting,Coach B,Checked In
58,2025-05-16,Cardio Class,Coach A,Checked In
58,2025-04-13,Cardio Class,Coach A,Checked In
58,2025-04-08,CrossFit,Coach A,Checked In
58,2025-05-28,CrossFit,Coach A,Checked In
58,2025-06-18,Cardio Class,Coach B,Checked In
58,2025-08-22,Open Gym,Coach B,Checked In
58,2025-08-31,Weightlifting,Coach C,Checked In
58,2025-08-26,Open Gym,Coach A,Checked In
58,2025-03-25,CrossFit,Coach C,Checked In
58,2025-09-06,Cardio Class,Coach B,Checked In
58,2025-09-26,Cardio Class,Coach C,Checked In
58,2025-05-07,Open Gym,Coach D,Checked In
58,2025-07-23,CrossFit,Coach D,Checked In
58,2025-05-19,Cardio Class,Coach D,Checked In
58,2025-05-24,Cardio Class,Coach C,Checked In
58,2025-04-20,Weightlifting,Coach D,Checked In
58,2025-02-24,Weightlifting,Coach A,Checked In
58,2025-08-23,CrossFit,Coach D,Checked In
58,2025-03-27,Weightlifting,Coach A,Checked In
58,2025-05-31,Cardio Class,Coach D,Checked In
58,2025-06-16,Weightlifting,Coach B,Checked In
58,2025-03-09,Cardio Class,Coach C,Checked In
58,2025-08-28,Open Gym,Coach B,Checked In
58,2025-03-12,Weightlifting,Coach D,Checked In
58,2025-05-23,Cardio Class,Coach B,No-Show
58,2025-09-09,CrossFit,Coach C,Checked In
58,2025-07-21,CrossFit,Coach B,Checked In
58,2025-07-22,CrossFit,Coach A,Checked In
58,2025-06-28,Open Gym,Coach D,Checked In
58,2025-06-25,Open Gym,Coach C,Checked In
58,2025-03-07,Cardio Class,Coach D,Checked In
58,2025-02-27,CrossFit,Coach B,Checked In
58,2025-07-03,Cardio Class,Coach D,Checked In
59,2024-10-28,CrossFit,Coach A,Checked In
59,2024-08-01,CrossFit,Coach D,Checked In
59,2024-11-06,Open Gym,Coach D,Checked In
59,2024-08-29,CrossFit,Coach B,Checked In
59,2024-02-23,Weightlifting,Coach B,Checked In
59,2024-08-09,CrossFit,Coach D,Checked In
59,2024-10-20,Weightlifting,Coach D,Checked In
59,2025-02-17,Cardio Class,Coach C,Checked In
59,2025-08-26,Weightlifting,Coach D,Checked In
59,2024-05-24,Cardio Class,Coach B,Checked In
59,2024-12-14,Cardio Class,Coach A,Checked In
59,2025-02-04,CrossFit,Coach D,Checked In
59,2024-08-13,CrossFit,Coach D,No-Show
59,2025-04-24,Open Gym,Coach D,Checked In
59,2024-12-24,Cardio Class,Coach D,Checked In
59,2024-04-25,CrossFit,Coach C,Checked In
59,2024-02-28,CrossFit,Coach C,Checked In
59,2025-03-01,Weightlifting,Coach B,Checked In
59,2024-10-08,Open Gym,Coach B,Checked In
59,2025-07-05,Weightlifting,Coach C,Checked In
59,2024-05-05,CrossFit,Coach A,Checked In
59,2024-04-01,Open Gym,Coach D,Checked In
59,2025-05-27,Open Gym,Coach C,Checked In
59,2024-08-15,Cardio Class,Coach A,Checked In
59,2024-10-27,Weightlifting,Coach C,Checked In
59,2025-03-13,Open Gym,Coach A,Checked In
59,2024-07-31,Open Gym,Coach C,No-Show
59,2024-02-25,Open Gym,Coach A,Checked In
59,2024-11-04,CrossFit,Coach A,Checked In
59,2024-07-22,Open Gym,Coach C,Checked In
59,2024-08-25,Open Gym,Coach A,Checked In
59,2024-09-26,Cardio Class,Coach C,Checked In
59,2024-02-07,Weightlifting,Coach D,Checked In
59,2024-11-03,CrossFit,Coach D,Checked In
59,2024-12-23,Open Gym,Coach D,Checked In
59,2024-06-04,Cardio Class,Coach C,Checked In
59,2024-10-24,Cardio Class,Coach B,Checked In
59,2025-05-04,Cardio Class,Coach D,Checked In
59,2024-08-10,Cardio Class,Coach D,Checked In
59,2024-12-01,CrossFit,Coach A,Checked In
59,2025-06-18,Weightlifting,Coach A,Checked In
59,2025-08-03,Cardio Class,Coach B,Checked In
59,2025-03-20,Open Gym,Coach B,Checked In
59,2024-07-27,CrossFit,Coach D,Checked In
59,2024-07-15,CrossFit,Coach B,Checked In
59,2024-08-12,Open Gym,Coach D,Checked In
59,2024-12-12,Cardio Class,Coach A,Checked In
59,2025-06-22,Open Gym,Coach D,Checked In
59,2024-10-05,Cardio Class,Coach C,Checked In
59,2024-09-07,Cardio Class,Coach B,Checked In
59,2024-09-13,Weightlifting,Coach B,Checked In
59,2024-05-04,Cardio Class,Coach A,Checked In
59,2025-06-13,Weightlifting,Coach D,Checked In
59,2025-07-14,Cardio Class,Coach D,Checked In
59,2025-08-01,Weightlifting,Coach D,Checked In
59,2024-03-01,Open Gym,Coach C,Checked In
59,2024-01-30,CrossFit,Coach B,Checked In
59,2024-09-09,Open Gym,Coach C,Checked In
59,2025-02-28,Weightlifting,Coach D,Checked In
59,2024-04-23,Open Gym,Coach A,Checked In
59,2024-03-31,Cardio Class,Coach A,Checked In
59,2024-12-13,Cardio Class,Coach A,Checked In
59,2025-08-06,Weightlifting,Coach D,Checked In
59,2025-07-01,CrossFit,Coach B,Checked In
59,2025-01-07,Cardio Class,Coach C,Checked In
59,2024-08-30,Cardio Class,Coach D,Checked In
59,2025-04-29,Open Gym,Coach C,Checked In
59,2024-05-02,CrossFit,Coach D,Checked In
59,2024-07-12,Weightlifting,Coach C,Checked In
59,2025-06-26,Open Gym,Coach D,No-Show
59,2024-02-24,Weightlifting,Coach C,Checked In
59,2024-09-16,Weightlifting,Coach D,Checked In
59,2024-08-02,Open Gym,Coach C,Checked In
59,2025-07-06,Open Gym,Coach D,Checked In
59,2025-02-15,Weightlifting,Coach C,Checked In
59,2024-05-12,Weightlifting,Coach C,Checked In
59,2024-11-28,Weightlifting,Coach D,Checked In
59,2024-03-25,Open Gym,Coach D,No-Show
59,2025-02-05,Open Gym,Coach B,Checked In
59,2024-08-26,Cardio Class,Coach D,Checked In
59,2024-09-19,Open Gym,Coach A,Checked In
59,2024-08-22,CrossFit,Coach A,Checked In
59,2024-10-21,CrossFit,Coach A,Checked In
59,2024-11-08,CrossFit,Coach D,Checked In
59,2024-04-19,Open Gym,Coach A,Checked In
59,2024-04-18,Cardio Class,Coach C,Checked In
59,2024-09-04,Cardio Class,Coach D,Checked In
59,2025-02-24,Weightlifting,Coach B,Checked In
59,2024-03-08,Weightlifting,Coach A,Checked In
60,2025-09-23,Open Gym,Coach A,Checked In
60,2025-08-31,Weightlifting,Coach C,Checked In
60,2025-06-20,CrossFit,Coach D,Checked In
60,2025-01-12,Cardio Class,Coach D,Checked In
60,2025-09-17,CrossFit,Coach A,Checked In
60,2025-08-18,Open Gym,Coach A,Checked In
60,2025-04-03,Cardio Class,Coach A,Checked In
60,2025-03-24,Cardio Class,Coach A,Checked In
60,2025-04-26,CrossFit,Coach B,Checked In
60,2025-06-16,Weightlifting,Coach B,Checked In
60,2025-02-28,CrossFit,Coach B,Checked In
60,2025-03-01,Cardio Class,Coach D,Checked In
60,2025-04-06,Cardio Class,Coach D,No-Show
60,2025-05-10,Weightlifting,Coach D,Checked In
60,2025-03-20,Open Gym,Coach B,Checked In
60,2025-07-30,Weightlifting,Coach C,Checked In
60,2025-08-16,Weightlifting,Coach D,Checked In
60,2025-02-13,Cardio Class,Coach B,Checked In
60,2025-05-23,Cardio Class,Coach C,Checked In
60,2025-02-17,Cardio Class,Coach D,Checked In
60,2025-02-24,CrossFit,Coach A,Checked In
60,2025-05-02,Cardio Class,Coach B,Checked In
60,2025-06-21,Weightlifting,Coach C,Checked In
60,2025-04-14,Cardio Class,Coach C,Checked In
60,2025-06-13,Weightlifting,Coach C,Checked In
60,2025-04-17,Open Gym,Coach C,Checked In
60,2025-04-23,Weightlifting,Coach C,Checked In
60,2025-05-17,CrossFit,Coach B,Checked In
60,2025-03-15,Open Gym,Coach C,Checked In
60,2025-09-07,Weightlifting,Coach D,Checked In
60,2025-05-22,Open Gym,Coach A,Checked In
60,2025-05-01,Weightlifting,Coach A,Checked In
60,2025-03-30,CrossFit,Coach A,Checked In
60,2025-05-20,CrossFit,Coach C,Checked In
60,2025-04-18,Weightlifting,Coach C,Checked In
60,2025-08-07,Weightlifting,Coach D,Checked In
60,2025-07-09,Cardio Class,Coach C,Checked In
60,2025-05-18,Weightlifting,Coach A,Checked In
60,2025-04-07,Cardio Class,Coach C,Checked In
60,2025-07-07,Weightlifting,Coach D,Checked In
60,2025-06-27,Open Gym,Coach B,Checked In
60,2025-05-21,Weightlifting,Coach D,Checked In
60,2025-09-26,Cardio Class,Coach A,Checked In
60,2025-02-14,CrossFit,Coach D,Checked In
60,2025-06-07,CrossFit,Coach B,Checked In
60,2025-07-31,Open Gym,Coach B,Checked In
60,2025-02-09,Weightlifting,Coach C,Checked In
60,2025-02-15,Open Gym,Coach B,Checked In
60,2025-03-04,CrossFit,Coach B,Checked In
60,2025-09-16,Open Gym,Coach D,Checked In
60,2025-05-28,Open Gym,Coach A,Checked In
60,2025-08-14,Open Gym,Coach C,Checked In
60,2025-04-16,Weightlifting,Coach C,Checked In
60,2025-05-11,Cardio Class,Coach B,Checked In
60,2025-04-05,Weightlifting,Coach C,Checked In
60,2025-08-29,Weightlifting,Coach A,Checked In
60,2025-07-13,Open Gym,Coach B,Checked In
60,2025-08-12,Cardio Class,Coach B,Checked In
60,2025-03-22,CrossFit,Coach B,Checked In
60,2025-09-19,Cardio Class,Coach A,Checked In
60,2025-04-04,CrossFit,Coach D,Checked In
60,2025-06-14,Cardio Class,Coach A,Checked In
60,2025-01-08,Open Gym,Coach A,Checked In
60,2025-04-13,Cardio Class,Coach C,Checked In
60,2025-07-02,Weightlifting,Coach D,Checked In
60,2025-01-11,CrossFit,Coach D,Checked In
60,2025-04-08,Open Gym,Coach D,Checked In
60,2025-05-15,Weightlifting,Coach C,Checked In
60,2025-03-05,Open Gym,Coach A,Checked In
60,2025-08-11,Cardio Class,Coach A,Checked In
60,2025-05-13,CrossFit,Coach D,Checked In
60,2025-05-25,CrossFit,Coach A,Checked In
60,2025-05-05,Open Gym,Coach A,Checked In
61,2025-03-10,Open Gym,Coach B,Checked In
61,2024-12-27,Open Gym,Coach A,Checked In
61,2025-07-08,CrossFit,Coach D,Checked In
61,2024-10-20,Cardio Class,Coach C,Checked In
61,2025-05-08,Weightlifting,Coach D,Checked In
61,2024-09-30,Open Gym,Coach B,Checked In
61,2024-12-07,Open Gym,Coach B,Checked In
61,2025-09-18,Open Gym,Coach A,Checked In
61,2024-12-02,Cardio Class,Coach B,Checked In
61,2025-05-25,CrossFit,Coach A,Checked In
61,2024-10-06,Weightlifting,Coach D,Checked In
61,2024-10-08,CrossFit,Coach D,Checked In
61,2024-12-01,Open Gym,Coach C,Checked In
61,2024-09-28,CrossFit,Coach B,Checked In
61,2025-01-15,Cardio Class,Coach B,Checked In
61,2024-10-25,Cardio Class,Coach A,Checked In
61,2025-04-27,Cardio Class,Coach B,Checked In
61,2024-11-26,Weightlifting,Coach A,Checked In
61,2024-10-27,Open Gym,Coach A,Checked In
61,2025-05-14,Weightlifting,Coach C,Checked In
61,2024-12-15,CrossFit,Coach C,Checked In
61,2025-01-03,Weightlifting,Coach A,No-Show
61,2025-08-30,Cardio Class,Coach B,Checked In
61,2025-06-27,CrossFit,Coach D,Checked In
61,2025-08-01,Cardio Class,Coach C,Checked In
61,2025-07-28,Open Gym,Coach C,Checked In
61,2025-02-24,Open Gym,Coach D,Checked In
61,2025-07-12,Weightlifting,Coach A,Checked In
61,2024-11-05,Open Gym,Coach D,Checked In
61,2025-07-13,Cardio Class,Coach A,Checked In
61,2024-09-23,Cardio Class,Coach D,Checked In
61,2025-08-26,CrossFit,Coach D,Checked In
61,2024-10-12,Weightlifting,Coach B,Checked In
61,2024-09-26,Open Gym,Coach D,Checked In
61,2025-04-16,Cardio Class,Coach B,Checked In
61,2024-11-28,Open Gym,Coach A,Checked In
61,2025-04-06,CrossFit,Coach B,Checked In
61,2025-03-02,Weightlifting,Coach B,Checked In
61,2025-01-05,Weightlifting,Coach D,Checked In
61,2025-05-04,CrossFit,Coach A,Checked In
61,2025-03-19,Cardio Class,Coach D,Checked In
61,2025-09-07,Cardio Class,Coach C,Checked In
61,2025-02-23,CrossFit,Coach D,Checked In
61,2025-06-19,Weightlifting,Coach A,Checked In
61,2025-04-14,Cardio Class,Coach A,Checked In
61,2025-02-19,CrossFit,Coach B,Checked In
61,2025-06-04,Weightlifting,Coach D,Checked In
61,2025-08-10,Open Gym,Coach C,Checked In
61,2025-08-31,Weightlifting,Coach C,Checked In
61,2025-07-31,Cardio Class,Coach D,Checked In
61,2025-07-09,CrossFit,Coach D,Checked In
61,2024-12-19,CrossFit,Coach A,Checked In
61,2025-08-19,Weightlifting,Coach D,No-Show
61,2024-11-25,Cardio Class,Coach A,Checked In
61,2024-09-13,Weightlifting,Coach A,Checked In
61,2025-07-14,Open Gym,Coach C,Checked In
61,2025-06-28,Cardio Class,Coach A,Checked In
61,2024-08-27,CrossFit,Coach C,Checked In
61,2024-10-11,Open Gym,Coach C,Checked In
